user_id,signup_date,subscription_plan,monthly_price,discount_applied,tenure_months,monthly_usage_hours,sessions_per_month,device_type,region,age_group,acquisition_channel,referral_flag,customer_support_tickets,payment_failures,content_category_preference,engagement_score,churn_flag,churn_probability,lifetime_value,churn_reason,price_sensitivity,customer_satisfaction,lifecycle_stage,usage_trend,support_sentiment,competitor_exposure,promotion_type
100530,2023-08-28,Premium,799,0.2,18,48.2,7,Laptop,West,35-44,Email,0,0,0,Fitness,3.17,1,0.61,4525.16,"Switched to competitor",High,Neutral,Mature,Stable,"No contact",Occasional,Seasonal
100531,2023-10-19,Premium,799,0,2,12,23,Laptop,North,35-44,"Meta Ads",1,0,1,Drama,1.64,1,0.8,325.15,"Low content relevance",Low,Neutral,Onboarding,Declining,"No contact",None,None
100532,2022-02-22,Standard,499,0,41,21.8,17,Tablet,West,35-44,Email,0,1,0,Technology,1.99,1,0.75,5051.29,"Low content relevance",Low,Satisfied,Mature,Stable,Positive,None,None
100533,2021-04-25,Standard,499,0,38,16.9,56,TV,South,55+,"Meta Ads",0,0,0,Technology,3.25,0,0.6,7645.97,Active,High,Satisfied,Mature,Declining,"No contact",None,None
100534,2022-09-09,Basic,299,0.1,17,19.4,6,Tablet,South,45-54,"Google Ads",1,0,0,Technology,1.4,1,0.83,794.61,"Low usage",High,"Very satisfied",Growth,Declining,"No contact",Occasional,Retention
100535,2024-05-04,Basic,299,0.2,24,52,10,Laptop,North,35-44,"Meta Ads",0,0,0,Technology,3.52,0,0.56,2507.15,Active,Medium,Satisfied,Mature,Increasing,"No contact",Occasional,Retention
100536,2023-04-06,Standard,499,0,30,18.6,24,TV,South,45-54,Email,0,0,0,Technology,2.08,1,0.74,3863.23,"Low content relevance",High,Dissatisfied,Mature,Stable,"No contact",Occasional,None
100537,2024-01-04,Basic,299,0.2,43,6.8,43,Mobile,South,35-44,"Meta Ads",1,0,0,Fitness,2.13,1,0.74,2718.15,"Low usage",Medium,"Very dissatisfied",Mature,Stable,"No contact",None,Seasonal
100538,2022-02-17,Basic,299,0,24,5.3,45,Laptop,North,45-54,Organic,1,1,2,Comedy,2.12,1,0.74,1887.48,"Low content relevance",High,Neutral,Mature,Stable,Positive,None,None
100539,2024-10-31,Basic,299,0.3,4,47.2,28,Laptop,South,45-54,Referral,1,1,1,Technology,3.95,0,0.51,410.29,Active,Medium,Dissatisfied,Onboarding,Increasing,Negative,Occasional,Referral
100540,2024-12-14,Premium,799,0.1,7,17.5,31,Mobile,West,18-24,Email,0,0,0,Comedy,2.29,1,0.72,1430.17,"Price too high",Low,"Very dissatisfied",Growth,Increasing,"No contact",High,Seasonal
100541,2022-12-30,Basic,299,0.3,15,14.3,36,Mobile,West,25-34,Referral,0,1,0,Comedy,2.3,1,0.71,895.89,"Poor app experience",Medium,Neutral,Growth,Stable,Negative,High,Referral
100542,2024-07-24,Basic,299,0,30,30.7,31,Laptop,West,55+,"Meta Ads",1,0,0,Comedy,3.08,1,0.62,3427.74,"Price too high",High,Neutral,Mature,Increasing,"No contact",High,None
100543,2023-10-18,Standard,499,0.3,29,16.5,54,Laptop,East,18-24,Organic,0,2,0,Education,3.15,1,0.61,3958.88,"Low usage",Medium,"Very satisfied",Mature,Stable,Neutral,None,Retention
100544,2023-01-31,Standard,499,0,44,19.4,33,Mobile,North,25-34,"Meta Ads",0,1,0,Comedy,2.48,1,0.69,6755.69,"Poor app experience",High,Neutral,Mature,Increasing,Positive,Occasional,None
100545,2022-11-07,Basic,299,0.1,45,24.4,32,Laptop,South,55+,Referral,0,0,0,Fitness,2.74,1,0.66,4116.63,"Poor app experience",High,"Very satisfied",Mature,Increasing,"No contact",Occasional,Referral
100546,2024-11-18,Premium,799,0,13,12.1,11,Laptop,North,25-34,Email,0,1,0,Fitness,1.17,1,0.85,1507.79,"Low usage",Medium,Neutral,Growth,Declining,Neutral,None,None
100547,2022-04-02,Standard,499,0.2,40,33.8,11,Tablet,East,35-44,"Google Ads",0,0,0,Education,2.47,1,0.69,4893.42,"Low usage",Medium,"Very satisfied",Mature,Increasing,"No contact",High,Referral
100548,2023-07-09,Standard,499,0.3,39,46.8,4,Laptop,South,18-24,Referral,0,0,0,Education,2.97,1,0.63,5019.78,"Low content relevance",Medium,Neutral,Mature,Increasing,"No contact",Occasional,Retention
100549,2021-07-11,Basic,299,0.2,29,44,6,Laptop,East,55+,Organic,1,1,1,Fitness,2.88,1,0.64,2478.66,"Low usage",Medium,"Very dissatisfied",Mature,Stable,Negative,Occasional,Referral
100550,2023-01-09,Standard,499,0.1,26,39.2,32,TV,North,55+,Email,1,1,0,Technology,3.63,0,0.55,5258.82,Active,Low,Neutral,Mature,Stable,Positive,Occasional,Retention
100551,2024-01-28,Premium,799,0,36,13.7,26,TV,East,18-24,"Meta Ads",0,1,0,Fitness,1.86,1,0.77,6637.85,"Low usage",High,Dissatisfied,Mature,Increasing,Neutral,None,None
100552,2023-09-05,Basic,299,0,35,1.6,32,Tablet,South,25-34,Referral,0,0,0,Technology,1.38,1,0.83,1791.77,"Switched to competitor",Medium,Neutral,Mature,Stable,"No contact",Occasional,None
100553,2023-10-06,Basic,299,0,48,17.8,39,TV,South,35-44,Email,0,0,0,Fitness,2.63,1,0.67,4683.1,"Low usage",High,Satisfied,Mature,Stable,"No contact",High,None
100554,2021-04-06,Basic,299,0,19,18.1,42,Tablet,North,25-34,"Meta Ads",0,2,1,Comedy,2.77,1,0.66,1952.4,"Low content relevance",Medium,Satisfied,Mature,Stable,Neutral,None,None
100555,2022-10-25,Premium,799,0.2,2,15.7,29,TV,West,18-24,Organic,0,0,1,Technology,2.1,1,0.74,333.08,"Switched to competitor",Medium,"Very satisfied",Onboarding,Declining,"No contact",Occasional,Seasonal
100556,2024-04-28,Basic,299,0.2,14,4.4,5,TV,North,25-34,"Google Ads",0,2,2,Drama,0.46,1,0.94,191.12,"Price too high",Medium,"Very satisfied",Growth,Increasing,Negative,Occasional,Referral
100557,2021-02-06,Premium,799,0.3,16,23,3,Laptop,South,55+,"Meta Ads",0,0,0,Comedy,1.5,1,0.81,1665.41,"Switched to competitor",High,Satisfied,Growth,Declining,"No contact",Occasional,Referral
100558,2024-10-24,Basic,299,0,36,21.6,48,Mobile,South,25-34,"Google Ads",1,0,1,Fitness,3.22,1,0.6,4300.26,"Low content relevance",Medium,"Very satisfied",Mature,Declining,"No contact",None,None
100559,2021-10-06,Standard,499,0.1,40,24.2,32,Tablet,South,45-54,Email,0,0,0,Technology,2.73,1,0.66,6084.58,"Switched to competitor",High,Dissatisfied,Mature,Declining,"No contact",None,Seasonal
100560,2021-08-05,Standard,499,0.1,41,17.2,41,TV,South,35-44,"Meta Ads",0,1,2,Drama,2.67,1,0.67,6099.62,"Low usage",Medium,"Very dissatisfied",Mature,Declining,Negative,None,Seasonal
100561,2023-05-17,Basic,299,0.1,31,21.3,58,Mobile,East,25-34,"Meta Ads",1,1,0,Fitness,3.6,0,0.55,3726,Active,High,Neutral,Mature,Increasing,Positive,Occasional,Retention
100562,2023-05-23,Standard,499,0,48,17.5,14,Tablet,South,25-34,Referral,0,0,0,Drama,1.61,1,0.8,4784.46,"Low content relevance",High,Neutral,Mature,Declining,"No contact",None,None
100563,2024-07-20,Basic,299,0.2,48,6.7,24,Mobile,East,55+,Email,1,0,0,Comedy,1.36,1,0.83,1937.34,"Poor app experience",High,Satisfied,Mature,Declining,"No contact",Occasional,Referral
100564,2021-03-03,Basic,299,0,35,11.4,58,Mobile,South,18-24,"Google Ads",0,0,0,Technology,3,1,0.63,3895.16,"Low usage",Medium,"Very satisfied",Mature,Increasing,"No contact",None,None
100565,2022-08-19,Premium,799,0,22,20.5,33,TV,East,55+,Organic,0,1,0,Technology,2.55,1,0.68,5561.28,"Price too high",Medium,Neutral,Mature,Stable,Positive,None,None
100566,2022-12-30,Basic,299,0.2,21,37.4,34,Laptop,North,25-34,Organic,0,0,0,Comedy,3.6,0,0.55,2243.61,Active,High,Neutral,Mature,Stable,"No contact",None,Retention
100567,2024-09-27,Standard,499,0.3,28,14,31,Tablet,West,35-44,"Google Ads",0,1,0,Technology,2.08,1,0.74,2523.97,"Switched to competitor",Medium,Dissatisfied,Mature,Stable,Positive,None,Seasonal
100568,2022-02-01,Basic,299,0.2,17,9.9,50,Laptop,East,45-54,Email,0,1,0,Technology,2.59,1,0.68,1306.7,"Switched to competitor",High,Neutral,Growth,Declining,Neutral,Occasional,Referral
100569,2022-11-30,Basic,299,0,18,11.6,25,Tablet,North,18-24,Email,0,0,0,Education,1.7,1,0.79,1135.16,"Price too high",High,Dissatisfied,Mature,Stable,"No contact",Occasional,None
100570,2023-11-09,Standard,499,0,32,8.5,54,Laptop,West,45-54,"Google Ads",0,0,0,Technology,2.67,1,0.67,5289.65,"Low usage",Medium,Neutral,Mature,Increasing,"No contact",Occasional,None
100571,2021-06-26,Standard,499,0,23,2.2,9,TV,South,45-54,Organic,0,1,0,Fitness,0.49,1,0.94,697.73,"Low content relevance",Medium,Neutral,Mature,Increasing,Neutral,Occasional,None
100572,2022-01-31,Basic,299,0.3,6,26,24,Mobile,North,45-54,"Google Ads",0,0,0,Drama,2.52,1,0.69,392.63,"Price too high",Low,"Very satisfied",Growth,Stable,"No contact",None,Referral
100573,2022-03-21,Standard,499,0,29,27.6,38,TV,West,45-54,"Google Ads",1,1,0,Education,3.18,1,0.61,5709.4,"Low usage",Low,"Very dissatisfied",Mature,Stable,Neutral,None,None
100574,2024-06-10,Basic,299,0.3,6,16.5,6,TV,West,35-44,"Meta Ads",0,1,1,Drama,1.23,1,0.85,191.64,"Low content relevance",High,Neutral,Growth,Stable,Neutral,None,Seasonal
100575,2021-03-17,Premium,799,0.3,33,18.3,54,Mobile,South,25-34,Referral,1,0,1,Fitness,3.26,0,0.6,7465.2,Active,High,"Very satisfied",Mature,Increasing,"No contact",None,Seasonal
100576,2021-09-22,Basic,299,0.2,48,10.6,37,Mobile,North,45-54,"Meta Ads",0,1,0,Fitness,2.12,1,0.74,3019.97,"Low content relevance",Low,Satisfied,Mature,Stable,Positive,Occasional,Referral
100577,2022-03-31,Basic,299,0,32,18.7,49,Mobile,South,18-24,"Google Ads",1,0,0,Fitness,3.08,1,0.62,3656.26,"Poor app experience",High,Satisfied,Mature,Increasing,"No contact",Occasional,None
100578,2022-12-19,Premium,799,0,17,35.4,54,Tablet,West,35-44,Email,0,0,1,Fitness,4.28,0,0.47,7212.81,Active,Low,"Very satisfied",Growth,Increasing,"No contact",None,None
100579,2023-01-05,Basic,299,0.2,4,41.9,49,Mobile,East,18-24,Referral,0,1,0,Fitness,4.47,0,0.45,530.63,Active,Medium,Neutral,Onboarding,Stable,Positive,Occasional,Retention
100580,2024-11-08,Basic,299,0.2,48,8.4,40,Mobile,South,35-44,"Meta Ads",1,1,1,Drama,2.1,1,0.74,2991.48,"Low content relevance",Low,"Very dissatisfied",Mature,Increasing,Positive,Occasional,Referral
100581,2023-05-01,Basic,299,0.3,31,34,59,TV,South,18-24,"Meta Ads",0,1,0,Education,4.4,0,0.45,3542,Active,High,Neutral,Mature,Declining,Positive,None,Referral
100582,2024-10-22,Premium,799,0,22,8.9,14,Mobile,East,25-34,Referral,0,1,0,Comedy,1.09,1,0.86,2377.17,"Switched to competitor",High,Satisfied,Mature,Stable,Negative,High,None
100583,2021-05-24,Premium,799,0.2,27,3.6,39,Laptop,East,25-34,Email,0,1,1,Drama,1.78,1,0.78,3811.41,"Low usage",Medium,Neutral,Mature,Stable,Neutral,Occasional,Seasonal
100584,2023-06-04,Standard,499,0.1,21,14.8,20,Laptop,North,45-54,"Meta Ads",0,1,0,Fitness,1.69,1,0.79,1977.49,"Poor app experience",Medium,Neutral,Mature,Stable,Neutral,None,Referral
100585,2023-12-29,Standard,499,0,20,33.8,30,Mobile,South,35-44,Referral,0,0,1,Education,3.23,0,0.6,3999.43,Active,Medium,"Very satisfied",Mature,Stable,"No contact",Occasional,None
100586,2024-01-28,Standard,499,0.1,34,9.6,7,Mobile,South,18-24,Email,0,0,0,Technology,0.86,1,0.89,1629.24,"Switched to competitor",High,"Very dissatisfied",Mature,Stable,"No contact",High,Referral
100587,2022-01-31,Standard,499,0.1,23,19.1,23,Mobile,West,35-44,Organic,0,1,0,Comedy,2.07,1,0.74,2652.81,"Poor app experience",Low,Neutral,Mature,Declining,Positive,None,Referral
100588,2023-11-15,Basic,299,0,44,30.5,55,Tablet,East,18-24,"Meta Ads",1,0,1,Comedy,4.03,0,0.5,6578,Active,Medium,Neutral,Mature,Increasing,"No contact",High,None
100589,2023-08-06,Premium,799,0,16,21.7,52,Laptop,East,45-54,Email,1,1,1,Drama,3.38,0,0.58,5361.03,Active,High,Neutral,Growth,Declining,Neutral,Occasional,None
100590,2023-06-10,Basic,299,0,6,14.5,41,Laptop,South,25-34,"Google Ads",0,0,1,Fitness,2.51,1,0.69,558.68,"Price too high",Medium,Neutral,Growth,Declining,"No contact",Occasional,None
100591,2024-03-20,Basic,299,0,16,32.9,21,TV,North,55+,Referral,0,0,0,Comedy,2.81,1,0.65,1667.87,"Switched to competitor",Low,Neutral,Growth,Declining,"No contact",None,None
100592,2024-03-13,Premium,799,0,7,20.6,2,TV,West,45-54,Organic,1,0,0,Technology,1.32,1,0.84,915.98,"Poor app experience",Medium,"Very satisfied",Growth,Increasing,"No contact",None,None
100593,2022-07-23,Standard,499,0,14,17.2,27,Tablet,West,45-54,Referral,0,1,2,Education,2.11,1,0.74,1828.84,"Price too high",High,Neutral,Growth,Increasing,Negative,None,None
100594,2023-11-29,Basic,299,0.3,3,16.1,55,Laptop,West,35-44,Organic,0,0,0,Drama,3.17,1,0.61,246.95,"Poor app experience",High,Neutral,Onboarding,Stable,"No contact",Occasional,Retention
100595,2021-04-19,Basic,299,0.2,33,29.5,30,Laptop,North,18-24,"Meta Ads",0,0,0,Drama,2.97,1,0.63,2908.68,"Switched to competitor",Low,Neutral,Mature,Declining,"No contact",Occasional,Referral
100596,2023-12-02,Standard,499,0.2,36,60.1,21,Mobile,North,35-44,"Meta Ads",0,1,0,Technology,4.45,0,0.45,7934.47,Active,Medium,"Very dissatisfied",Mature,Increasing,Negative,High,Referral
100597,2024-04-24,Standard,499,0,39,15.4,38,TV,East,25-34,Email,1,0,1,Technology,2.44,1,0.7,5891.42,"Price too high",Medium,Neutral,Mature,Stable,"No contact",Occasional,None
100598,2023-07-24,Standard,499,0,29,16.5,23,Laptop,South,18-24,"Meta Ads",0,0,0,Comedy,1.91,1,0.76,3429.23,"Price too high",Low,"Very dissatisfied",Mature,Increasing,"No contact",Occasional,None
100599,2022-02-02,Basic,299,0.2,39,14.3,35,Mobile,West,25-34,"Meta Ads",0,0,1,Comedy,2.26,1,0.72,2615.77,"Poor app experience",Medium,"Very satisfied",Mature,Declining,"No contact",Occasional,Referral
100600,2024-05-31,Premium,799,0,4,31.4,21,Laptop,North,55+,Organic,0,1,0,Education,2.72,1,0.66,1078.55,"Low content relevance",Low,Dissatisfied,Onboarding,Declining,Neutral,High,None
100601,2022-09-26,Basic,299,0.1,39,24,38,Mobile,West,35-44,Organic,0,0,0,Education,2.96,1,0.63,3854.21,"Switched to competitor",Low,"Very satisfied",Mature,Increasing,"No contact",Occasional,Referral
100602,2024-03-02,Standard,499,0,40,39.7,31,Laptop,East,45-54,"Meta Ads",0,1,0,Technology,3.62,0,0.55,8964.67,Active,High,"Very satisfied",Mature,Increasing,Negative,None,None
100603,2024-04-01,Standard,499,0,41,22.5,50,TV,South,45-54,Referral,0,1,0,Fitness,3.35,0,0.58,8503.43,Active,Medium,Satisfied,Mature,Stable,Neutral,None,None
100604,2024-05-23,Basic,299,0.2,22,17.9,9,Laptop,East,35-44,Referral,1,1,1,Technology,1.43,1,0.82,933.65,"Low content relevance",High,"Very satisfied",Mature,Stable,Positive,None,Referral
100605,2023-01-03,Basic,299,0.2,15,20.7,20,Laptop,South,35-44,"Meta Ads",1,0,0,Comedy,2.04,1,0.75,908.13,"Price too high",Medium,"Very satisfied",Growth,Stable,"No contact",None,Retention
100606,2021-08-23,Premium,799,0.3,4,56.3,33,Laptop,North,25-34,Email,0,0,0,Education,4.7,0,0.42,1304.57,Active,Medium,Satisfied,Onboarding,Declining,"No contact",Occasional,Seasonal
100607,2022-10-20,Premium,799,0.3,18,23.6,56,Tablet,East,45-54,Organic,1,1,1,Drama,3.66,0,0.55,4571.55,Active,Medium,Satisfied,Mature,Declining,Negative,None,Seasonal
100608,2023-01-21,Basic,299,0.1,44,0.9,45,Mobile,East,25-34,"Meta Ads",0,1,2,Education,1.85,1,0.77,2717.71,"Poor app experience",Low,"Very satisfied",Mature,Stable,Negative,None,Seasonal
100609,2022-08-11,Premium,799,0,23,15.5,16,Laptop,East,45-54,"Meta Ads",1,0,0,Drama,1.57,1,0.81,3579.64,"Low content relevance",High,"Very satisfied",Mature,Increasing,"No contact",Occasional,None
100610,2023-10-30,Basic,299,0,38,22.5,32,Tablet,West,45-54,"Google Ads",0,0,1,Fitness,2.63,1,0.67,3707.45,"Low content relevance",High,Dissatisfied,Mature,Stable,"No contact",None,None
100611,2024-01-03,Standard,499,0.1,4,13.5,19,Laptop,South,25-34,Referral,1,0,0,Drama,1.57,1,0.81,349.92,"Switched to competitor",Medium,Neutral,Onboarding,Stable,"No contact",None,Seasonal
100612,2023-08-12,Basic,299,0,4,17.1,18,Laptop,South,45-54,"Google Ads",0,1,1,Education,1.75,1,0.78,259.68,"Price too high",High,Satisfied,Onboarding,Stable,Negative,Occasional,None
100613,2022-05-07,Premium,799,0.2,18,12.7,28,TV,West,45-54,"Google Ads",1,1,0,Drama,1.88,1,0.77,2683.69,"Low content relevance",High,Satisfied,Mature,Increasing,Positive,Occasional,Retention
100614,2023-07-02,Basic,299,0.1,1,26.9,59,Tablet,North,25-34,"Google Ads",1,1,0,Fitness,3.97,0,0.51,132.55,Active,Low,Neutral,Onboarding,Increasing,Positive,None,Seasonal
100615,2024-06-30,Standard,499,0.2,32,16.7,23,Tablet,South,25-34,Email,0,1,1,Drama,1.92,1,0.76,3043.03,"Price too high",Low,Satisfied,Mature,Stable,Positive,None,Seasonal
100616,2024-06-07,Premium,799,0.1,21,33.2,58,TV,North,45-54,Referral,0,0,2,Drama,4.31,0,0.47,8075.15,Active,Low,"Very dissatisfied",Mature,Stable,"No contact",Occasional,Referral
100617,2024-04-12,Basic,299,0,38,18.9,58,Tablet,West,55+,"Google Ads",0,1,0,Education,3.45,0,0.57,4863.39,Active,High,Satisfied,Mature,Stable,Positive,Occasional,None
100618,2024-04-06,Standard,499,0.2,26,32.6,33,Laptop,North,18-24,"Meta Ads",0,0,0,Comedy,3.28,0,0.59,4223.79,Active,Low,Neutral,Mature,Increasing,"No contact",None,Referral
100619,2021-06-19,Basic,299,0.2,41,31.1,9,Tablet,South,18-24,Email,0,0,0,Education,2.23,1,0.72,2713.41,"Poor app experience",Medium,Satisfied,Mature,Increasing,"No contact",None,Retention
100620,2024-11-17,Standard,499,0.2,21,21,50,TV,South,25-34,"Google Ads",0,2,1,Drama,3.26,0,0.6,3390.72,Active,Medium,Satisfied,Mature,Increasing,Positive,High,Referral
100621,2023-08-04,Basic,299,0.2,43,41.8,20,TV,West,35-44,"Meta Ads",0,0,1,Education,3.31,0,0.59,4223.99,Active,Medium,Dissatisfied,Mature,Declining,"No contact",Occasional,Retention
100622,2023-03-06,Standard,499,0,29,41.5,20,Laptop,West,25-34,Referral,0,0,0,Comedy,3.29,0,0.59,5906.9,Active,High,Neutral,Mature,Stable,"No contact",High,None
100623,2022-09-26,Premium,799,0.3,41,40.3,16,Mobile,North,18-24,Organic,0,0,0,Technology,3.06,1,0.62,8705.93,"Poor app experience",Medium,Satisfied,Mature,Stable,"No contact",Occasional,Seasonal
100624,2024-05-02,Basic,299,0,43,26.1,37,Tablet,East,18-24,Email,1,2,0,Fitness,3.05,1,0.62,4865.24,"Low usage",Medium,Neutral,Mature,Increasing,Neutral,Occasional,None
100625,2021-01-29,Basic,299,0.2,32,6.3,16,Laptop,North,35-44,"Meta Ads",0,0,0,Fitness,1.02,1,0.87,968.67,"Poor app experience",High,Satisfied,Mature,Stable,"No contact",Occasional,Referral
100626,2024-04-03,Standard,499,0.2,4,26.3,11,Mobile,North,45-54,Referral,0,0,2,Drama,2.02,1,0.75,400.19,"Low content relevance",Low,"Very satisfied",Onboarding,Stable,"No contact",None,Seasonal
100627,2024-12-16,Premium,799,0,13,23.5,34,Mobile,East,35-44,Organic,0,0,0,Technology,2.77,1,0.66,3569.73,"Low usage",Low,"Very dissatisfied",Growth,Declining,"No contact",None,None
100628,2021-12-05,Premium,799,0.3,35,22.6,14,Laptop,West,45-54,Email,1,0,0,Comedy,1.92,1,0.76,4663.15,"Poor app experience",High,Dissatisfied,Mature,Declining,"No contact",Occasional,Retention
100629,2024-10-20,Basic,299,0.3,27,12.5,22,Tablet,North,35-44,Referral,0,1,0,Comedy,1.63,1,0.8,1142.84,"Poor app experience",High,Neutral,Mature,Declining,Positive,Occasional,Seasonal
100630,2024-09-27,Basic,299,0.1,1,23.9,20,Tablet,North,18-24,"Meta Ads",1,0,0,Fitness,2.23,1,0.72,74.45,"Switched to competitor",Medium,Satisfied,Onboarding,Stable,"No contact",None,Retention
100631,2022-05-15,Premium,799,0.2,39,17.7,39,TV,East,35-44,"Google Ads",0,2,1,Education,2.62,1,0.67,8103.41,"Poor app experience",Low,Neutral,Mature,Stable,Negative,Occasional,Referral
100632,2022-05-26,Premium,799,0.3,14,19,13,Tablet,West,18-24,"Google Ads",1,3,2,Technology,1.66,1,0.79,1612.67,"Price too high",High,Dissatisfied,Growth,Declining,Neutral,Occasional,Referral
100633,2024-09-12,Standard,499,0,37,14.6,5,Mobile,North,18-24,Email,0,0,0,Comedy,1.08,1,0.87,2473.95,"Low usage",Medium,Neutral,Mature,Increasing,"No contact",Occasional,None
100634,2021-08-05,Basic,299,0.3,30,17,29,Mobile,South,45-54,Organic,1,0,0,Education,2.18,1,0.73,1698.29,"Price too high",High,Satisfied,Mature,Stable,"No contact",Occasional,Retention
100635,2024-08-17,Basic,299,0.1,14,26.5,45,Laptop,South,35-44,Email,0,0,0,Drama,3.39,0,0.58,1584.55,Active,High,Satisfied,Growth,Stable,"No contact",Occasional,Seasonal
100636,2024-03-01,Basic,299,0.2,11,16,22,Mobile,West,25-34,Referral,0,0,0,Technology,1.84,1,0.77,600.67,"Switched to competitor",Low,"Very satisfied",Growth,Stable,"No contact",Occasional,Retention
100637,2023-12-30,Premium,799,0.1,31,9.5,42,TV,North,18-24,"Meta Ads",0,1,1,Comedy,2.25,1,0.72,6222.98,"Poor app experience",High,Satisfied,Mature,Stable,Neutral,None,Retention
100638,2024-06-29,Basic,299,0.1,28,6.8,6,Laptop,North,18-24,Email,0,1,0,Fitness,0.65,1,0.92,607.65,"Poor app experience",Low,Neutral,Mature,Stable,Negative,High,Retention
100639,2024-12-09,Standard,499,0.2,27,42.4,27,Mobile,South,18-24,"Google Ads",0,2,0,Comedy,3.62,0,0.55,4840.92,Active,High,Neutral,Mature,Stable,Negative,Occasional,Seasonal
100640,2022-03-21,Standard,499,0.1,3,49.8,59,TV,South,25-34,Organic,0,1,0,Education,5.35,0,0.34,894.3,Active,High,"Very satisfied",Onboarding,Increasing,Negative,None,Retention
100641,2023-05-26,Basic,299,0,6,9.4,16,Laptop,South,25-34,Organic,0,1,0,Technology,1.2,1,0.85,267.1,"Poor app experience",Medium,Satisfied,Growth,Stable,Negative,High,None
100642,2024-04-20,Basic,299,0.1,39,23.2,15,TV,East,35-44,Organic,0,1,1,Fitness,1.99,1,0.75,2591.17,"Price too high",Medium,Satisfied,Mature,Stable,Neutral,Occasional,Seasonal
100643,2021-06-16,Standard,499,0.1,19,32,23,Laptop,North,25-34,Email,0,1,3,Drama,2.84,1,0.65,3006.63,"Poor app experience",Low,Neutral,Mature,Increasing,Negative,High,Referral
100644,2021-04-01,Basic,299,0,41,12.3,47,TV,North,18-24,Email,0,0,0,Comedy,2.62,1,0.67,3984.94,"Switched to competitor",Low,Dissatisfied,Mature,Stable,"No contact",None,None
100645,2022-12-15,Basic,299,0,34,20.7,59,Mobile,West,55+,Email,0,0,0,Education,3.6,0,0.55,4540.65,Active,Medium,Satisfied,Mature,Increasing,"No contact",Occasional,None
100646,2021-02-08,Basic,299,0,28,15.6,21,Mobile,East,55+,Email,1,0,1,Fitness,1.78,1,0.78,1848.9,"Poor app experience",High,"Very satisfied",Mature,Increasing,"No contact",Occasional,None
100647,2024-02-24,Premium,799,0,12,23.2,36,Mobile,East,45-54,Email,0,0,0,Comedy,2.83,1,0.65,3366.51,"Poor app experience",Medium,Neutral,Growth,Declining,"No contact",None,None
100648,2021-06-22,Premium,799,0,39,25.8,42,Mobile,East,45-54,"Google Ads",0,1,0,Comedy,3.23,0,0.6,12487.6,Active,Low,Satisfied,Mature,Stable,Neutral,Occasional,None
100649,2022-10-15,Standard,499,0.1,10,4.8,9,Laptop,East,55+,Organic,1,0,1,Drama,0.65,1,0.92,362.18,"Low usage",High,"Very dissatisfied",Growth,Stable,"No contact",None,Retention
100650,2023-01-24,Premium,799,0.1,47,35.8,12,Tablet,West,35-44,Referral,1,2,0,Technology,2.63,1,0.67,11028.28,"Price too high",Low,"Very satisfied",Mature,Declining,Negative,None,Retention
100651,2024-05-28,Standard,499,0,25,24.9,43,Laptop,North,35-44,"Meta Ads",0,0,0,Technology,3.21,1,0.6,4968.33,"Low content relevance",High,"Very satisfied",Mature,Stable,"No contact",Occasional,None
100652,2023-12-18,Standard,499,0,23,22.3,22,Tablet,West,35-44,Referral,0,1,0,Education,2.22,1,0.72,3161.16,"Switched to competitor",Medium,Neutral,Mature,Increasing,Negative,Occasional,None
100653,2022-04-21,Premium,799,0.2,26,29.9,23,Tablet,East,25-34,"Meta Ads",0,1,0,Comedy,2.71,1,0.66,5587.85,"Low usage",Medium,Neutral,Mature,Stable,Negative,None,Seasonal
100654,2022-04-01,Standard,499,0.1,19,33.9,40,Mobile,East,35-44,"Google Ads",0,0,1,Comedy,3.63,0,0.55,3842.98,Active,Low,Dissatisfied,Mature,Declining,"No contact",None,Referral
100655,2023-04-09,Basic,299,0,38,8.9,49,Mobile,East,18-24,"Google Ads",0,0,1,Drama,2.49,1,0.69,3510.1,"Poor app experience",High,Dissatisfied,Mature,Stable,"No contact",High,None
100656,2023-06-14,Premium,799,0,20,9.8,47,TV,North,35-44,"Meta Ads",1,1,0,Technology,2.47,1,0.69,4897.1,"Price too high",Low,Satisfied,Mature,Stable,Negative,Occasional,None
100657,2024-10-16,Premium,799,0,45,13.1,32,Tablet,West,25-34,"Google Ads",0,2,1,Comedy,2.07,1,0.74,9234.1,"Poor app experience",Low,Satisfied,Mature,Increasing,Positive,High,None
100658,2023-10-22,Basic,299,0.2,44,33.2,35,TV,North,18-24,"Meta Ads",1,1,0,Drama,3.39,0,0.58,4426.68,Active,Medium,Neutral,Mature,Increasing,Neutral,Occasional,Retention
100659,2022-01-22,Premium,799,0.1,18,6.8,40,TV,North,55+,Email,1,0,0,Education,2.01,1,0.75,3227.92,"Poor app experience",High,Neutral,Mature,Stable,"No contact",High,Seasonal
100660,2021-12-14,Basic,299,0,48,2.8,12,Mobile,South,55+,"Google Ads",0,1,0,Technology,0.65,1,0.92,1157.42,"Switched to competitor",Low,Satisfied,Mature,Increasing,Negative,Occasional,None
100661,2021-07-09,Basic,299,0,11,21.6,59,TV,North,55+,Email,1,1,0,Technology,3.66,0,0.55,1493.52,Active,High,"Very satisfied",Growth,Increasing,Negative,Occasional,None
100662,2022-05-20,Standard,499,0.3,25,24.8,11,Laptop,North,55+,"Google Ads",0,2,1,Drama,1.93,1,0.76,2091.03,"Switched to competitor",High,Dissatisfied,Mature,Declining,Neutral,None,Retention
